X,Y,Last_Check,Current_Particulate_Matter_2_5_,PM_2_5_10_Minute_Avg_,PM_2_5_30_Minute_Avg_,PM_2_5_1_Hour_Avg_,PM_2_5_6_Hour_Avg_,PM_2_5_24_Hour_Avg_,PM_2_5_One_Week_Avg_,Temp__F_,Humidity____,Pressure__mbar_,Site_Label,Inside_Outside,Latitude,Longitude,Uptime__Seconds_,RSSI__WiFi_signal_strength_dBm_,Hardware_Issues,Age_of_Data_at_Check__minutes_,ObjectId
-8798216.99543568,4291340.47123719,2018/11/26 19:04:01+00,12.73,13.38,13.22,13.39,18.69,17.1,13.69,67,49,988.89,Chapel Hill Public Library,outside,35.932522,-79.035728,70980,-87,,1,2884
-8798216.99543568,4291340.47123719,2018/11/26 20:04:12+00,11.48,12.17,12.9,13.18,18.04,16.98,13.69,65,50,989.81,Chapel Hill Public Library,outside,35.932522,-79.035728,74590,-87,,0,2885
-8798216.99543568,4291340.47123719,2018/11/26 21:04:33+00,10.48,11.13,12.01,12.53,17.34,16.83,13.68,64,51,990.79,Chapel Hill Public Library,outside,35.932522,-79.035728,78210,-78,,0,2886
-8798216.99543568,4291340.47123719,2018/11/26 22:02:48+00,3.41,5.28,8.01,9.84,16.27,16.57,13.66,61,43,991.44,Chapel Hill Public Library,outside,35.932522,-79.035728,81700,-81,,2,2887
-8798216.99543568,4291340.47123719,2018/11/26 23:04:53+00,1.96,2.29,3.93,6.3,14.84,16.19,13.61,57,44,992.5,Chapel Hill Public Library,outside,35.932522,-79.035728,85430,-84,,0,2888
-8798216.99543568,4291340.47123719,2018/11/27 00:04:21+00,2,1.69,2.23,3.98,13.41,15.78,13.56,55,43,994.14,Chapel Hill Public Library,outside,35.932522,-79.035728,89000,-85,,0,2889
-8798216.99543568,4291340.47123719,2018/11/27 01:04:02+00,1.57,1.94,2.02,2.92,12.09,15.36,13.51,53,44,994.46,Chapel Hill Public Library,outside,35.932522,-79.035728,92580,-89,,1,2890
-8798216.99543568,4291340.47123719,2018/11/27 02:04:02+00,1.24,1.72,1.84,2.34,10.89,14.94,13.46,52,44,994.46,Chapel Hill Public Library,outside,35.932522,-79.035728,96180,-89,,1,2891
-8798216.99543568,4291340.47123719,2018/11/27 03:04:02+00,1.25,1.64,1.75,2.03,9.81,14.54,13.41,50,45,995.25,Chapel Hill Public Library,outside,35.932522,-79.035728,99780,-87,,1,2892
-8798216.99543568,4291340.47123719,2018/12/23 12:04:43+00,11.34,11.46,11.31,11.22,8.65,6.2,10.73,39,59,1010.35,Chapel Hill Public Library,outside,35.932522,-79.035728,57730,-79,,0,2893
-8798216.99543568,4291340.47123719,2018/11/27 04:04:12+00,1.98,1.67,1.67,1.83,8.85,14.14,13.36,50,45,995.39,Chapel Hill Public Library,outside,35.932522,-79.035728,103390,-86,,0,2894
-8798216.99543568,4291340.47123719,2018/11/27 05:04:01+00,4,1.96,1.79,1.81,8.02,13.76,13.3,49,46,995.29,Chapel Hill Public Library,outside,35.932522,-79.035728,20,-86,,1,2895
-8798216.99543568,4291340.47123719,2018/11/27 06:04:43+00,1.26,1.6,1.56,1.63,7.24,13.38,13.25,49,46,995.78,Chapel Hill Public Library,outside,35.932522,-79.035728,100,-88,,0,2896
-8798216.99543568,4291340.47123719,2018/11/27 07:04:43+00,2.86,2.81,2.35,2.09,6.67,13.04,13.2,48,48,995.85,Chapel Hill Public Library,outside,35.932522,-79.035728,3700,-87,,0,2897
-8798216.99543568,4291340.47123719,2018/11/27 08:04:45+00,3.93,3.54,3.14,2.73,6.27,12.74,13.16,47,49,995.85,Chapel Hill Public Library,outside,35.932522,-79.035728,7300,-87,,0,2898
-8798216.99543568,4291340.47123719,2018/11/27 09:04:44+00,5.12,4.79,4.28,3.69,6.06,12.48,13.12,45,51,995.62,Chapel Hill Public Library,outside,35.932522,-79.035728,10900,-89,,0,2899
-8798216.99543568,4291340.47123719,2018/11/27 10:04:45+00,5.72,5.62,5.2,4.6,5.98,12.26,13.08,43,53,995.71,Chapel Hill Public Library,outside,35.932522,-79.035728,14500,-88,,0,2900
-8798216.99543568,4291340.47123719,2018/11/27 11:03:58+00,5.54,5.58,5.54,5.15,5.94,12.07,13.05,44,52,995.91,Chapel Hill Public Library,outside,35.932522,-79.035728,1570,-86,,1,2901
-8798216.99543568,4291340.47123719,2018/11/27 12:04:25+00,5.6,6.05,6.02,5.69,5.97,11.89,13.02,43,53,996.68,Chapel Hill Public Library,outside,35.932522,-79.035728,1220,31,,0,2902
-8798216.99543568,4291340.47123719,2018/11/27 13:04:25+00,6.33,6.06,6.02,5.87,5.98,11.71,12.99,43,54,997.03,Chapel Hill Public Library,outside,35.932522,-79.035728,4820,31,,0,2903
-8798216.99543568,4291340.47123719,2018/11/27 14:04:07+00,3.67,3.84,4.85,5.26,5.86,11.56,12.97,46,49,996.76,Chapel Hill Public Library,outside,35.932522,-79.035728,1540,-88,,0,2904
-8798216.99543568,4291340.47123719,2018/11/27 15:04:08+00,2.07,1.98,2.76,3.66,5.44,11.27,12.92,51,41,996.57,Chapel Hill Public Library,outside,35.932522,-79.035728,5140,-88,,1,2905
-8798216.99543568,4291340.47123719,2018/11/27 16:04:08+00,0.76,0.67,1.29,2.23,4.92,10.96,12.87,52,38,995.73,Chapel Hill Public Library,outside,35.932522,-79.035728,8740,-87,,1,2906
-8798216.99543568,4291340.47123719,2018/11/27 17:04:48+00,0.61,0.68,0.8,1.4,4.43,10.65,12.81,54,36,994.84,Chapel Hill Public Library,outside,35.932522,-79.035728,12380,-88,,0,2907
-8798216.99543568,4291340.47123719,2018/11/27 18:04:48+00,0.27,0.64,0.73,1.05,4,10.34,12.76,55,34,993.83,Chapel Hill Public Library,outside,35.932522,-79.035728,15980,-87,,0,2908
-8798216.99543568,4291340.47123719,2018/11/27 19:04:48+00,0.17,0.3,0.44,0.69,3.57,10.04,12.7,55,33,993.09,Chapel Hill Public Library,outside,35.932522,-79.035728,19580,-85,,0,2909
-8798216.99543568,4291340.47123719,2018/12/23 13:04:43+00,11.93,11.6,11.46,11.34,8.98,6.36,10.73,41,57,1010.8,Chapel Hill Public Library,outside,35.932522,-79.035728,61330,-80,,0,2910
-8798216.99543568,4291340.47123719,2018/12/23 14:04:43+00,13.12,12.2,11.72,11.53,9.29,6.52,10.74,49,49,1010.97,Chapel Hill Public Library,outside,35.932522,-79.035728,64930,-80,,0,2911
-8798216.99543568,4291340.47123719,2018/12/23 15:04:43+00,9.49,10.18,11.2,11.43,9.56,6.68,10.74,54,43,1011.11,Chapel Hill Public Library,outside,35.932522,-79.035728,68530,-80,,0,2912
-8798216.99543568,4291340.47123719,2018/12/23 16:04:43+00,7.22,8.29,9.31,10.1,9.5,6.75,10.73,57,41,1010.09,Chapel Hill Public Library,outside,35.932522,-79.035728,72130,-83,,0,2913
-8798216.99543568,4291340.47123719,2018/12/23 17:04:27+00,5.61,5.68,6.69,7.97,9.11,6.73,10.71,60,39,1008.74,Chapel Hill Public Library,outside,35.932522,-79.035728,580,-80,,0,2914
-8798216.99543568,4291340.47123719,2018/12/23 18:04:27+00,5.07,4.85,5.25,6.33,8.61,6.67,10.69,59,39,1007.12,Chapel Hill Public Library,outside,35.932522,-79.035728,4180,-78,,0,2915
-8798216.99543568,4291340.47123719,2018/12/23 19:04:27+00,5.41,4.6,4.66,5.36,8.13,6.61,10.66,61,36,1005.95,Chapel Hill Public Library,outside,35.932522,-79.035728,7780,-78,,0,2916
-8798216.99543568,4291340.47123719,2018/12/23 20:04:27+00,4.39,4.76,4.88,5.17,7.77,6.56,10.63,62,35,1005.62,Chapel Hill Public Library,outside,35.932522,-79.035728,11380,-81,,0,2917
-8798216.99543568,4291340.47123719,2018/12/23 21:02:37+00,7.29,4.81,4.72,4.91,7.42,6.5,10.61,62,36,1005.61,Chapel Hill Public Library,outside,35.932522,-79.035728,439,-79,,2,2918
-8798216.99543568,4291340.47123719,2018/12/23 22:04:17+00,4.8,5.22,5.13,5.09,7.2,6.47,10.59,63,37,1005.53,Chapel Hill Public Library,outside,35.932522,-79.035728,4139,-83,,0,2919
-8798216.99543568,4291340.47123719,2018/12/23 23:04:18+00,5.85,5.96,5.67,5.45,7.03,6.45,10.57,61,38,1005.43,Chapel Hill Public Library,outside,35.932522,-79.035728,7739,-83,,0,2920
-8798216.99543568,4291340.47123719,2018/12/24 00:04:12+00,6.72,6.37,5.95,5.69,6.93,6.44,10.55,61,35,1005.3,Chapel Hill Public Library,outside,35.932522,-79.035728,3470,-84,,1,2921
-8798216.99543568,4291340.47123719,2018/12/24 01:03:00+00,5.85,6.33,6.14,5.9,6.86,6.43,10.54,59,36,1003.91,Chapel Hill Public Library,outside,35.932522,-79.035728,2070,-83,,2,2922
-8798216.99543568,4291340.47123719,2018/12/24 02:04:56+00,6.2,6.28,6.22,6.06,6.79,6.42,10.52,60,37,1004.67,Chapel Hill Public Library,outside,35.932522,-79.035728,5790,-79,,0,2923
-8798216.99543568,4291340.47123719,2018/12/24 03:04:56+00,6.74,6.26,6.19,6.12,6.72,6.42,10.5,58,48,1005.08,Chapel Hill Public Library,outside,35.932522,-79.035728,9390,-85,,0,2924
-8798216.99543568,4291340.47123719,2018/12/24 04:04:56+00,7.3,6.9,6.7,6.49,6.74,6.43,10.49,58,51,1005.37,Chapel Hill Public Library,outside,35.932522,-79.035728,1870,-81,,0,2925
-8798216.99543568,4291340.47123719,2018/12/24 05:05:05+00,6.8,7.24,7.13,6.86,6.79,6.45,10.48,58,54,1005.41,Chapel Hill Public Library,outside,35.932522,-79.035728,1070,31,,0,2926
-8798216.99543568,4291340.47123719,2018/12/24 06:03:28+00,8.24,7.64,7.5,7.23,6.88,6.48,10.46,56,55,1005.76,Chapel Hill Public Library,outside,35.932522,-79.035728,3090,31,,1,2927
-8798216.99543568,4291340.47123719,2018/12/24 07:04:36+00,7.98,7.16,7.27,7.2,6.91,6.5,10.45,54,57,1006.66,Chapel Hill Public Library,outside,35.932522,-79.035728,2450,-76,,0,2928
-8798216.99543568,4291340.47123719,2018/12/24 08:00:30+00,6,6.26,6.52,6.75,6.84,6.49,10.44,54,56,1007.27,Chapel Hill Public Library,outside,35.932522,-79.035728,110,-81,,4,2929
-8798216.99543568,4291340.47123719,2018/12/24 09:04:35+00,4.13,4.38,5.19,5.83,6.65,6.45,10.42,52,56,1007.54,Chapel Hill Public Library,outside,35.932522,-79.035728,430,31,,0,2930
-8798216.99543568,4291340.47123719,2018/12/24 10:04:33+00,2.87,3.36,4.11,4.94,6.41,6.39,10.4,51,55,1008.47,Chapel Hill Public Library,outside,35.932522,-79.035728,190,-81,,0,2931
-8798216.99543568,4291340.47123719,2018/12/24 11:05:11+00,2.63,2.97,3.33,4.08,6.1,6.31,10.37,49,56,1009.33,Chapel Hill Public Library,outside,35.932522,-79.035728,1287,-86,,0,2932
-8798216.99543568,4291340.47123719,2018/12/24 12:04:55+00,2.22,2.57,2.88,3.46,5.77,6.22,10.34,47,57,1010.38,Chapel Hill Public Library,outside,35.932522,-79.035728,1480,-78,,0,2933
-8798216.99543568,4291340.47123719,2018/12/24 13:04:24+00,2.18,2.1,2.37,2.9,5.46,6.13,10.32,49,51,1011.28,Chapel Hill Public Library,outside,35.932522,-79.035728,1150,-80,,0,2934
-8798216.99543568,4291340.47123719,2018/12/24 14:04:35+00,1.39,1.83,2.06,2.47,5.14,6.03,10.29,51,45,1011.86,Chapel Hill Public Library,outside,35.932522,-79.035728,2120,-83,,0,2935
-8798216.99543568,4291340.47123719,2018/12/24 15:04:16+00,1.7,1.43,1.61,1.97,4.74,5.91,10.25,54,39,1012.47,Chapel Hill Public Library,outside,35.932522,-79.035728,1730,-80,,0,2936
-8798216.99543568,4291340.47123719,2018/12/24 16:03:56+00,3.78,2.94,2.38,2.26,4.49,5.81,10.22,55,34,1012.19,Chapel Hill Public Library,outside,35.932522,-79.035728,5310,-78,,1,2937
-8798216.99543568,4291340.47123719,2018/12/24 17:03:56+00,4.17,3.46,3.07,2.76,4.34,5.73,10.19,57,33,1011.51,Chapel Hill Public Library,outside,35.932522,-79.035728,270,-77,,1,2938
-8798216.99543568,4291340.47123719,2018/12/24 18:04:30+00,5.09,5.29,4.42,3.71,4.39,5.71,10.17,56,31,1010.92,Chapel Hill Public Library,outside,35.932522,-79.035728,1550,-83,,0,2939
-8798216.99543568,4291340.47123719,2018/12/24 19:04:08+00,5.27,5.3,4.98,4.33,4.46,5.7,10.16,56,28,1010.52,Chapel Hill Public Library,outside,35.932522,-79.035728,39,31,,1,2940
-8798216.99543568,4291340.47123719,2018/12/24 20:04:28+00,5.11,4.87,4.9,4.51,4.49,5.68,10.15,57,29,1010.56,Chapel Hill Public Library,outside,35.932522,-79.035728,430,-77,,0,2941
-8798216.99543568,4291340.47123719,2018/12/24 21:05:12+00,6.13,5.77,5.46,5.06,4.61,5.68,10.13,56,32,1010.4,Chapel Hill Public Library,outside,35.932522,-79.035728,830,-80,,0,2942
-8798216.99543568,4291340.47123719,2018/12/24 22:05:12+00,6.37,6.14,5.94,5.57,4.77,5.69,10.11,56,36,1010.46,Chapel Hill Public Library,outside,35.932522,-79.035728,3330,-81,,0,2943
-8798216.99543568,4291340.47123719,2018/12/24 23:05:12+00,6.39,7.02,6.69,6.2,4.97,5.72,10.1,52,39,1010.95,Chapel Hill Public Library,outside,35.932522,-79.035728,6930,-81,,0,2944
-8798216.99543568,4291340.47123719,2018/12/25 00:01:48+00,11.35,11.24,9.28,7.94,5.42,5.82,10.1,50,42,1011.49,Chapel Hill Public Library,outside,35.932522,-79.035728,110,-84,,3,2945
-8798216.99543568,4291340.47123719,2018/12/25 01:03:59+00,27.02,17.79,14.43,11.6,6.37,6.06,10.12,46,47,1011.79,Chapel Hill Public Library,outside,35.932522,-79.035728,350,31,,1,2946
-8798216.99543568,4291340.47123719,2018/12/25 02:05:01+00,35.49,24.7,19.78,16.25,7.85,6.45,10.16,43,48,1011.68,Chapel Hill Public Library,outside,35.932522,-79.035728,2221,-84,,0,2947
-8798216.99543568,4291340.47123719,2018/12/25 03:04:11+00,22.62,18.91,18.9,17.33,8.91,6.76,10.19,43,49,1011.77,Chapel Hill Public Library,outside,35.932522,-79.035728,5771,-84,,1,2948
-8798216.99543568,4291340.47123719,2018/12/25 04:04:15+00,22.47,32.57,30.82,26.25,11.84,7.59,10.3,41,51,1012.44,Chapel Hill Public Library,outside,35.932522,-79.035728,9371,31,,1,2949
-8798216.99543568,4291340.47123719,2018/12/25 05:04:11+00,43,34.58,30.84,27.77,13.65,8.18,10.37,40,53,1013.62,Chapel Hill Public Library,outside,35.932522,-79.035728,12971,-78,,1,2950
-8798216.99543568,4291340.47123719,2018/12/25 05:54:59+00,21.72,24.02,26.23,26.4,14.82,8.63,10.43,43,49,1011.94,Chapel Hill Public Library,outside,35.932522,-79.035728,16011,31,,10,2951
-8798216.99543568,4291340.47123719,2018/12/25 07:03:44+00,20.59,23.81,24.48,25.21,15.44,8.91,10.46,38,52,1012.38,Chapel Hill Public Library,outside,35.932522,-79.035728,2030,-87,,1,2952
-8798216.99543568,4291340.47123719,2018/12/25 08:03:55+00,14.48,17.14,20.69,22.84,15.53,9.02,10.48,40,52,1013.07,Chapel Hill Public Library,outside,35.932522,-79.035728,510,-85,,1,2953
-8798216.99543568,4291340.47123719,2018/12/25 09:04:26+00,16.52,16.22,16.89,19.13,15.5,9.2,10.5,38,53,1013.64,Chapel Hill Public Library,outside,35.932522,-79.035728,4140,-81,,0,2954
-8798216.99543568,4291340.47123719,2018/12/25 10:04:43+00,12.56,14.11,15.64,17.4,15.53,9.37,10.52,41,53,1013.49,Chapel Hill Public Library,outside,35.932522,-79.035728,2350,31,,0,2955
-8798216.99543568,4291340.47123719,2018/12/25 11:04:29+00,13.11,13.6,14.12,15.55,15.32,9.48,10.53,39,55,1014.22,Chapel Hill Public Library,outside,35.932522,-79.035728,3550,-81,,0,2956
-8798216.99543568,4291340.47123719,2018/12/25 12:04:06+00,12.85,14.2,14.61,15.28,15.29,9.61,10.54,41,51,1014.07,Chapel Hill Public Library,outside,35.932522,-79.035728,830,-78,,1,2957
-8798216.99543568,4291340.47123719,2018/12/25 13:05:00+00,16.87,14.02,13.66,14.32,15.08,9.69,10.55,42,51,1014.71,Chapel Hill Public Library,outside,35.932522,-79.035728,1390,31,,0,2958
-8798216.99543568,4291340.47123719,2018/12/25 14:03:47+00,24.11,15.39,14.07,14.23,14.98,9.78,10.56,47,48,1015.23,Chapel Hill Public Library,outside,35.932522,-79.035728,1090,-79,,1,2959
-8798216.99543568,4291340.47123719,2018/12/25 15:05:09+00,7.96,10.77,13.41,14.12,14.96,9.92,10.58,52,39,1015.51,Chapel Hill Public Library,outside,35.932522,-79.035728,4770,-78,,0,2960
-8798216.99543568,4291340.47123719,2018/12/25 16:05:07+00,4.93,5.9,7.55,9.79,13.9,9.79,10.56,53,35,1015.14,Chapel Hill Public Library,outside,35.932522,-79.035728,8370,-77,,0,2961
-8798216.99543568,4291340.47123719,2018/12/25 17:03:57+00,4.53,5.1,5.82,7.5,12.94,9.66,10.54,57,32,1014.1,Chapel Hill Public Library,outside,35.932522,-79.035728,11900,-81,,1,2962
-8798216.99543568,4291340.47123719,2018/12/25 18:02:26+00,5.93,5.47,5.38,6.42,12.19,9.55,10.52,58,30,1014.16,Chapel Hill Public Library,outside,35.932522,-79.035728,272,-76,,2,2963
-8798216.99543568,4291340.47123719,2018/12/25 19:04:38+00,4.89,5.3,5.34,5.98,11.63,9.46,10.5,59,29,1013.76,Chapel Hill Public Library,outside,35.932522,-79.035728,350,-76,,0,2964
-8798216.99543568,4291340.47123719,2018/12/25 20:04:19+00,4.57,4.76,5.07,5.63,11.23,9.39,10.49,58,29,1013.97,Chapel Hill Public Library,outside,35.932522,-79.035728,680,-87,,0,2965
-8798216.99543568,4291340.47123719,2018/12/25 21:03:21+00,4.64,4.49,4.71,5.17,10.63,9.28,10.47,57,30,1013.54,Chapel Hill Public Library,outside,35.932522,-79.035728,110,-80,,1,2966
-8798216.99543568,4291340.47123719,2018/12/25 22:04:18+00,9.93,6.39,5.16,5.14,10.08,9.17,10.45,56,34,1013.69,Chapel Hill Public Library,outside,35.932522,-79.035728,31,-78,,0,2967
-8798216.99543568,4291340.47123719,2018/12/25 23:04:21+00,8.78,6.46,5.63,5.39,9.56,9.06,10.43,49,41,1014.22,Chapel Hill Public Library,outside,35.932522,-79.035728,3634,-84,,0,2968
-8798216.99543568,4291340.47123719,2018/12/26 00:05:11+00,19.13,19.5,15.71,12.04,10.48,9.32,10.46,47,45,1014.97,Chapel Hill Public Library,outside,35.932522,-79.035728,7281,-79,,0,2969
-8798216.99543568,4291340.47123719,2018/12/26 01:05:00+00,30.53,23.98,20.57,16.8,11.63,9.64,10.5,48,48,1015.15,Chapel Hill Public Library,outside,35.932522,-79.035728,430,31,,0,2970
-8798216.99543568,4291340.47123719,2018/12/26 02:04:24+00,27.69,32.69,29.8,24.51,13.75,10.24,10.58,47,50,1015.59,Chapel Hill Public Library,outside,35.932522,-79.035728,2350,31,,0,2971
-8798216.99543568,4291340.47123719,2018/12/26 03:04:19+00,32.17,32.65,30.58,27.12,15.22,10.7,10.65,49,49,1016,Chapel Hill Public Library,outside,35.932522,-79.035728,5950,-78,,0,2972
-8798216.99543568,4291340.47123719,2018/12/26 04:04:29+00,24.46,26.12,28.17,27.24,16.38,11.11,10.71,46,52,1015.78,Chapel Hill Public Library,outside,35.932522,-79.035728,830,-80,,0,2973
-8798216.99543568,4291340.47123719,2018/12/26 05:03:23+00,23.21,24.47,26.61,26.79,17.21,11.44,10.76,43,55,1015.91,Chapel Hill Public Library,outside,35.932522,-79.035728,1790,-79,,1,2974
-8798216.99543568,4291340.47123719,2018/12/26 06:04:15+00,22.63,24.15,25.57,26.16,17.86,11.73,10.8,44,53,1016.25,Chapel Hill Public Library,outside,35.932522,-79.035728,1750,-80,,1,2975
-8798216.99543568,4291340.47123719,2018/12/26 06:58:59+00,23.8,23.04,23.9,24.91,18.25,11.95,10.83,41,55,1016.9,Chapel Hill Public Library,outside,35.932522,-79.035728,192,-80,,6,2976
-8798216.99543568,4291340.47123719,2018/12/26 08:03:30+00,20.13,21.28,22.48,23.66,18.55,12.16,10.87,41,57,1017.44,Chapel Hill Public Library,outside,35.932522,-79.035728,990,-79,,1,2977
-8798216.99543568,4291340.47123719,2018/12/26 09:04:20+00,20,20.85,21.45,22.48,18.78,12.37,10.9,40,57,1017.37,Chapel Hill Public Library,outside,35.932522,-79.035728,1470,-81,,0,2978
-8798216.99543568,4291340.47123719,2018/12/26 10:04:30+00,17.26,19.29,19.77,20.81,18.83,12.57,10.94,41,55,1017.68,Chapel Hill Public Library,outside,35.932522,-79.035728,5080,-79,,0,2979
-8798216.99543568,4291340.47123719,2018/12/26 11:04:30+00,20.53,20.09,19.79,20.21,18.92,12.79,10.98,39,57,1018.45,Chapel Hill Public Library,outside,35.932522,-79.035728,8680,-82,,0,2980
-8798216.99543568,4291340.47123719,2018/12/26 12:04:30+00,18.22,19.54,19.75,20,19.03,13.01,11.02,41,53,1019.34,Chapel Hill Public Library,outside,35.932522,-79.035728,12280,-78,,0,2981
-8798216.99543568,4291340.47123719,2018/12/26 13:04:30+00,19,19.44,19.75,19.9,19.13,13.22,11.06,40,56,1020.18,Chapel Hill Public Library,outside,35.932522,-79.035728,15880,-78,,0,2982
-8798216.99543568,4291340.47123719,2018/12/26 14:03:40+00,18.89,19.77,19.42,19.55,19.13,13.38,11.09,45,51,1020.96,Chapel Hill Public Library,outside,35.932522,-79.035728,1870,31,,1,2983
-8798216.99543568,4291340.47123719,2018/12/26 15:04:47+00,20.38,20.44,20.06,19.89,19.24,13.58,11.13,49,47,1021.27,Chapel Hill Public Library,outside,35.932522,-79.035728,3230,-84,,0,2984
-8798216.99543568,4291340.47123719,2018/12/26 16:04:38+00,18.43,18.98,19.51,19.63,19.23,13.65,11.14,53,44,1021.11,Chapel Hill Public Library,outside,35.932522,-79.035728,1310,-83,,0,2985
-8798216.99543568,4291340.47123719,2018/12/26 17:05:03+00,20.33,17.49,18.13,18.71,19.08,13.74,11.16,55,41,1020.03,Chapel Hill Public Library,outside,35.932522,-79.035728,34,-80,,0,2986
-8798216.99543568,4291340.47123719,2018/12/26 18:04:13+00,10.26,13.06,15.26,16.75,18.66,13.76,11.18,56,37,1019.53,Chapel Hill Public Library,outside,35.932522,-79.035728,1870,-81,,1,2987
-8798216.99543568,4291340.47123719,2018/12/26 19:04:32+00,11.91,11.69,12.72,14.49,18.02,13.71,11.18,57,36,1019.18,Chapel Hill Public Library,outside,35.932522,-79.035728,110,-82,,0,2988
-8798216.99543568,4291340.47123719,2018/12/26 20:03:52+00,9.83,10.84,11.4,12.8,17.31,13.64,11.18,58,34,1019.3,Chapel Hill Public Library,outside,35.932522,-79.035728,350,-80,,1,2989
-8798216.99543568,4291340.47123719,2018/12/26 21:05:12+00,9.09,9.41,10.17,11.41,16.6,13.54,11.17,59,33,1019.36,Chapel Hill Public Library,outside,35.932522,-79.035728,4030,-81,,0,2990
-8798216.99543568,4291340.47123719,2018/12/26 22:04:03+00,11.4,8.88,9.43,10.52,16.04,13.46,11.16,57,36,1019.14,Chapel Hill Public Library,outside,35.932522,-79.035728,31,-80,,1,2991
-8798216.99543568,4291340.47123719,2018/12/26 23:05:04+00,13.04,11.34,10.44,10.68,15.64,13.41,11.16,51,45,1019.91,Chapel Hill Public Library,outside,35.932522,-79.035728,590,31,,0,2992
-8798216.99543568,4291340.47123719,2018/12/27 00:05:05+00,13.41,14.38,13.34,12.42,15.57,13.44,11.18,50,47,1020.1,Chapel Hill Public Library,outside,35.932522,-79.035728,110,31,,0,2993
-8798216.99543568,4291340.47123719,2018/12/27 01:05:16+00,18.91,15.74,14.36,13.34,15.48,13.46,11.19,48,49,1020.37,Chapel Hill Public Library,outside,35.932522,-79.035728,2670,-81,,0,2994
-8798216.99543568,4291340.47123719,2018/12/27 02:04:31+00,20.24,20.9,19.18,16.92,16.01,13.65,11.22,46,53,1020.52,Chapel Hill Public Library,outside,35.932522,-79.035728,2780,-84,,0,2995
-8798216.99543568,4291340.47123719,2018/12/27 03:02:22+00,21.49,22.3,21.33,19.38,16.63,13.87,11.26,46,53,1020.92,Chapel Hill Public Library,outside,35.932522,-79.035728,270,-85,,2,2996
-8798216.99543568,4291340.47123719,2018/12/27 04:03:18+00,23.89,23.88,22.66,21.11,17.27,14.12,11.31,45,54,1020.68,Chapel Hill Public Library,outside,35.932522,-79.035728,2520,-87,,1,2997
-8798216.99543568,4291340.47123719,2018/12/27 05:03:27+00,27.11,26.73,25.59,23.68,18.17,14.43,11.36,41,56,1018.23,Chapel Hill Public Library,outside,35.932522,-79.035728,110,31,,1,2998
-8798216.99543568,4291340.47123719,2018/12/27 06:03:47+00,23.48,25.11,25.81,24.78,18.94,14.72,11.42,42,58,1020.61,Chapel Hill Public Library,outside,35.932522,-79.035728,3120,31,,1,2999
-8798216.99543568,4291340.47123719,2018/12/27 07:04:58+00,22.41,24.8,24.96,24.65,19.42,14.94,11.46,44,55,1020.61,Chapel Hill Public Library,outside,35.932522,-79.035728,910,-79,,0,3000
-8798216.99543568,4291340.47123719,2018/12/31 12:04:09+00,33.48,32.65,32.3,31.69,25.21,16.78,12.23,59,68,1010.75,Chapel Hill Public Library,outside,35.932522,-79.035728,1150,-79,,1,3001
-8798216.99543568,4291340.47123719,2018/12/31 13:03:55+00,35,33.52,33,32.38,25.96,17.19,12.31,59,67,1010.96,Chapel Hill Public Library,outside,35.932522,-79.035728,910,-78,,1,3002
-8798216.99543568,4291340.47123719,2018/12/31 14:04:02+00,32.28,32.62,32.97,32.71,26.69,17.6,12.39,58,68,1010.79,Chapel Hill Public Library,outside,35.932522,-79.035728,3070,-79,,1,3003
-8798216.99543568,4291340.47123719,2018/12/31 15:04:20+00,30.89,31.56,32.08,32.28,27.2,17.98,12.46,61,67,1010.51,Chapel Hill Public Library,outside,35.932522,-79.035728,430,-81,,0,3004
-8798216.99543568,4291340.47123719,2018/12/31 16:04:32+00,23.6,28.91,30.55,31.29,27.54,18.32,12.53,62,69,1010.03,Chapel Hill Public Library,outside,35.932522,-79.035728,31,-78,,0,3005
-8798216.99543568,4291340.47123719,2018/12/31 17:04:34+00,18.73,18.91,23,26.29,26.86,18.35,12.56,63,68,1007.97,Chapel Hill Public Library,outside,35.932522,-79.035728,31,-79,,0,3006
-8798216.99543568,4291340.47123719,2018/12/31 18:04:34+00,11.83,13.08,16.5,20.7,25.65,18.25,12.56,64,70,1007.17,Chapel Hill Public Library,outside,35.932522,-79.035728,3631,-83,,0,3007
-8798216.99543568,4291340.47123719,2018/12/31 19:02:50+00,13.77,13.14,14.42,17.9,24.74,18.16,12.56,67,69,1006.77,Chapel Hill Public Library,outside,35.932522,-79.035728,430,-85,,2,3008
-8798216.99543568,4291340.47123719,2018/12/31 20:04:20+00,16.93,15.59,15.1,16.75,23.86,18.09,12.57,67,71,1006.03,Chapel Hill Public Library,outside,35.932522,-79.035728,600,-80,,0,3009
-8798216.99543568,4291340.47123719,2018/12/31 20:54:14+00,15.13,16.04,15.99,16.69,23.3,18.06,12.58,67,72,1005.2,Chapel Hill Public Library,outside,35.932522,-79.035728,510,-82,,11,3010
-8798216.99543568,4291340.47123719,2018/12/31 22:04:40+00,12.09,12.12,13.73,15.14,22.61,17.96,12.58,68,73,1004.86,Chapel Hill Public Library,outside,35.932522,-79.035728,830,31,,0,3011
-8798216.99543568,4291340.47123719,2018/12/31 23:03:52+00,10.53,11.55,12.21,13.59,21.63,17.81,12.58,69,72,1005.1,Chapel Hill Public Library,outside,35.932522,-79.035728,4371,-79,,1,3012
